age,position,apps,goals,assists,shots,motm,rating,tackles,interceptions,clearances,key_passes,dribblings,avg_passes,through_passes,club_position
22,2,1,0,0,0.0,0,6.26,1.2,0.5,1.0,0.0,0.0,11.0,0.0,9
22,1,0,0,0,1.0,0,6.19,0.7,0.0,0.0,0.3,0.0,6.3,0.0,17
19,1,0,0,0,0.0,0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16
18,1,0,0,0,0.0,0,5.97,1.0,0.0,0.0,0.0,0.0,3.0,0.0,16
27,2,25,1,0,0.5,0,6.71,1.3,1.3,2.1,0.1,0.3,76.9,0.0,2
28,1,7,0,0,0.3,0,6.29,0.9,1.9,1.9,0.7,0.4,20.9,0.0,20
25,1,11,0,0,0.6,0,6.65,2.1,1.5,0.2,0.4,1.1,25.7,0.1,11
23,0,23,4,1,1.4,0,6.51,0.7,0.3,0.4,0.5,1.2,19.3,0.0,9
36,1,15,3,1,1.1,0,6.38,0.6,0.1,0.6,0.5,0.0,19.1,0.0,19
34,3,4,0,1,0.0,0,6.79,0.0,0.0,1.0,0.3,0.0,34.8,0.0,5
37,3,1,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
28,1,21,1,0,1.1,2,6.64,1.6,1.0,0.9,0.8,1.0,32.1,0.0,11
32,0,28,9,11,1.9,4,7.58,1.1,0.6,0.2,2.1,1.3,83.8,0.2,1
21,1,17,1,0,1.4,1,6.83,1.4,1.0,1.0,0.8,0.9,31.8,0.1,8
31,1,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,2.5,0.0,20
29,1,29,0,0,0.2,0,6.64,2.7,1.9,1.5,0.2,0.2,33.2,0.0,10
24,2,21,1,0,0.2,2,7.04,3.7,3.0,4.5,0.4,0.2,30.3,0.0,16
21,1,16,0,3,0.8,0,6.73,1.8,1.0,0.7,1.4,0.8,40.7,0.1,19
29,3,1,0,0,0.0,0,6.32,0.0,0.0,0.3,0.0,0.0,20.7,0.0,11
27,1,9,0,0,0.5,0,6.58,1.6,1.2,0.6,0.2,0.4,27.4,0.0,18
22,0,23,4,3,1.5,0,6.81,1.2,1.1,0.4,1.0,1.2,21.5,0.1,11
28,2,13,1,0,0.7,0,7.22,1.4,1.7,3.6,0.2,0.3,65.1,0.0,1
25,2,13,0,1,0.1,0,6.29,0.9,0.8,2.6,0.4,0.0,18.4,0.0,13
30,0,0,0,0,0.0,0,6.01,0.0,0.0,0.3,0.0,0.0,5.0,0.0,17
33,1,6,3,3,0.9,0,6.49,0.7,0.4,0.3,0.9,0.1,18.8,0.0,9
24,0,3,0,0,0.5,0,6.17,0.5,0.0,0.0,0.5,0.5,11.1,0.0,17
30,3,22,0,0,0.0,0,6.42,0.0,0.0,0.7,0.0,0.0,33.2,0.0,20
31,0,34,20,6,3.4,6,7.15,0.4,0.2,0.2,1.5,0.8,24.7,0.1,6
23,1,19,1,1,0.8,0,6.71,2.5,2.2,1.4,0.6,0.3,26.0,0.0,5
19,2,0,0,0,0.0,0,6.42,2.0,1.0,0.0,0.0,0.0,8.0,0.0,14
31,1,14,3,0,1.1,0,6.56,1.1,1.4,2.5,0.3,0.2,32.3,0.0,19
29,0,5,1,1,0.7,1,6.53,1.1,0.4,0.6,0.7,0.3,15.3,0.1,6
27,2,4,0,0,0.0,0,6.32,1.1,0.7,2.3,0.1,0.0,17.3,0.0,13
33,1,4,0,0,0.2,0,6.61,2.4,1.0,1.0,0.4,0.5,18.6,0.0,9
34,0,7,3,0,1.4,0,6.23,0.1,0.0,0.2,0.5,0.3,8.8,0.0,11
38,1,20,1,0,0.4,0,6.66,1.4,1.7,3.8,0.1,0.2,46.4,0.0,2
25,3,25,0,0,0.0,1,6.69,0.0,0.0,0.8,0.0,0.0,26.5,0.0,17
29,2,29,2,1,0.5,2,6.95,2.1,2.3,3.7,0.8,0.5,41.5,0.0,9
26,2,20,1,3,0.8,2,7.4,2.1,1.5,9.5,0.5,0.1,33.5,0.0,12
25,2,1,0,0,0.0,0,6.9,1.5,1.0,5.0,0.0,0.5,23.5,0.0,2
31,1,2,0,0,0.3,0,6.14,0.3,0.4,0.0,0.6,0.1,13.6,0.0,11
30,0,0,0,0,1.0,0,6.22,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3
22,2,6,0,0,0.0,0,6.12,0.8,0.5,2.0,0.0,0.3,30.8,0.0,10
25,3,1,0,0,0.0,0,6.63,0.0,0.0,1.0,0.0,0.0,26.0,0.0,9
22,0,31,5,1,2.3,0,6.81,1.4,0.8,1.6,0.6,1.2,25.2,0.0,16
28,1,18,3,3,1.3,2,6.55,1.1,0.4,0.1,0.9,0.6,17.1,0.1,14
26,2,18,1,0,0.5,0,7.23,2.0,2.9,5.4,0.0,0.1,52.9,0.0,2
25,1,12,1,0,0.7,0,6.9,2.6,2.3,1.1,0.4,0.9,44.3,0.0,15
25,1,6,1,1,1.3,0,6.19,0.3,0.7,0.1,0.9,0.4,14.1,0.1,16
32,0,22,3,2,1.3,1,6.8,1.4,0.6,0.1,1.0,0.4,27.3,0.4,13
32,1,25,1,3,1.6,1,6.98,1.2,0.4,0.4,1.8,0.3,76.8,0.1,1
36,0,13,7,2,1.4,2,6.93,0.1,0.1,1.0,0.6,0.3,18.4,0.0,13
20,0,3,0,0,0.8,0,5.99,0.4,0.1,0.1,0.2,0.1,12.9,0.0,18
27,0,0,0,0,0.0,0,6.11,0.5,0.5,0.0,0.0,0.0,1.5,0.0,6
21,1,0,0,0,0.0,0,5.95,0.3,0.0,0.3,0.0,0.0,4.3,0.0,4
36,3,7,0,0,0.0,0,6.65,0.0,0.0,1.6,0.0,0.0,21.1,0.0,1
27,1,4,0,2,0.7,1,6.57,2.0,1.0,1.2,1.2,0.0,19.3,0.0,12
21,1,4,0,0,0.5,0,6.39,1.3,1.8,0.1,0.3,0.1,24.4,0.0,4
19,2,0,0,0,0.5,0,6.12,1.0,0.5,0.0,0.0,0.0,9.5,0.0,9
28,1,14,0,1,0.2,1,6.84,1.8,1.6,2.5,0.5,0.5,25.5,0.0,6
26,1,0,0,0,0.0,0,6.08,0.0,0.5,0.0,0.0,0.5,4.5,0.0,2
18,1,4,0,0,0.0,1,6.98,3.0,3.4,1.2,0.2,0.2,32.0,0.0,6
27,1,17,3,2,2.1,1,6.89,1.4,0.9,0.5,1.6,1.5,31.5,0.1,16
23,3,3,0,0,0.0,0,6.35,0.0,0.0,1.8,0.0,0.0,19.5,0.0,17
34,2,7,0,0,0.1,0,6.52,1.5,0.7,4.5,0.1,0.0,28.3,0.0,6
28,1,25,1,0,0.9,1,6.99,3.0,1.4,4.2,0.1,0.1,49.4,0.0,13
27,0,28,17,7,2.8,3,7.14,0.4,0.2,0.6,0.8,1.2,19.6,0.1,3
19,0,0,0,1,0.4,0,6.15,0.4,0.0,0.0,0.3,0.0,3.4,0.0,15
25,1,16,0,1,0.6,0,7.0,2.9,1.7,4.1,0.8,0.8,27.9,0.0,15
31,2,32,2,1,0.4,1,6.88,1.2,1.2,4.5,0.1,0.2,42.9,0.0,10
26,1,15,2,1,0.7,0,6.4,1.0,0.5,0.9,0.7,0.6,11.8,0.0,14
26,2,18,0,0,0.4,1,6.84,1.3,2.2,6.3,0.1,0.1,35.0,0.0,15
22,1,6,1,0,1.2,1,6.27,1.1,0.6,0.8,0.3,0.4,14.4,0.0,18
26,1,24,0,5,1.0,1,7.03,3.3,2.3,1.4,1.4,0.3,47.8,0.1,12
34,1,2,0,0,0.3,0,6.4,2.0,2.0,0.8,0.5,0.5,16.8,0.0,18
23,1,0,0,0,0.5,0,6.34,0.0,1.0,0.0,0.5,1.5,11.5,0.0,16
29,3,33,0,0,0.0,1,6.93,0.0,0.0,0.5,0.0,0.0,27.2,0.0,3
30,1,0,0,0,0.5,0,6.09,0.0,0.0,0.0,0.5,0.0,12.5,0.0,12
25,0,8,4,0,2.2,0,6.53,0.3,0.3,0.3,0.8,0.2,16.4,0.1,6
30,1,21,2,1,0.8,0,7.03,1.6,4.0,3.1,0.4,0.2,26.2,0.1,14
27,2,31,0,0,0.3,0,6.7,1.5,1.3,4.0,0.2,0.0,45.5,0.0,6
32,1,6,0,0,0.3,0,6.84,3.1,0.9,2.5,0.4,0.8,28.4,0.0,8
26,1,26,1,2,1.1,0,6.96,2.3,2.0,1.3,0.4,1.4,24.1,0.1,18
34,1,26,1,1,0.5,3,6.96,1.5,1.2,1.7,0.2,1.4,43.8,0.1,7
20,0,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7
31,1,24,0,1,0.5,0,6.68,1.4,1.1,0.5,0.6,0.6,51.3,0.0,2
28,1,7,1,1,0.6,1,6.95,1.3,1.3,0.2,0.4,1.4,18.1,0.2,5
27,1,31,0,3,0.6,2,6.88,1.5,2.3,1.7,1.1,0.6,34.0,0.0,11
29,1,20,0,1,0.3,0,6.74,2.6,1.3,0.7,1.0,0.5,37.9,0.0,13
30,0,7,2,0,1.3,0,6.45,0.5,0.2,0.2,0.7,1.1,18.2,0.0,18
27,2,15,0,0,0.1,0,6.5,1.5,1.2,5.8,0.0,0.4,25.6,0.0,20
22,1,12,7,4,1.5,1,7.06,0.5,0.3,0.0,1.0,1.5,28.1,0.2,1
26,3,14,0,0,0.0,2,6.83,0.0,0.0,0.9,0.0,0.0,24.6,0.0,18
40,3,1,0,0,0.0,0,6.18,0.0,0.0,1.0,0.0,0.0,11.0,0.0,2
23,3,2,0,0,0.0,0,6.42,0.0,0.0,1.0,0.0,0.0,29.5,0.0,17
25,1,25,4,3,0.8,2,7.07,2.7,1.9,1.5,1.6,0.3,37.7,0.0,8
23,2,27,0,0,0.7,1,6.93,2.0,3.2,6.2,0.1,0.4,35.3,0.0,13
28,0,30,6,9,1.9,4,7.25,2.2,1.9,0.3,2.0,1.1,25.1,0.1,8
27,0,11,1,4,1.5,1,6.61,0.1,0.2,0.1,1.4,1.1,19.2,0.4,13
30,0,26,3,4,1.3,0,6.87,1.5,0.7,0.7,0.9,1.3,31.4,0.2,6
21,1,25,2,0,1.1,1,6.99,2.3,1.3,0.5,0.5,2.6,43.9,0.0,10
23,0,7,0,1,0.7,0,6.38,1.1,0.2,0.0,1.0,0.6,28.7,0.1,12
29,3,31,0,0,0.0,3,6.83,0.0,0.0,0.7,0.0,0.0,14.5,0.0,4
31,1,0,0,0,0.0,0,5.78,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18
24,0,26,11,7,2.9,4,7.46,0.5,0.7,0.0,1.9,2.2,35.7,0.3,1
23,1,10,1,0,0.5,0,6.28,0.8,0.4,0.3,0.6,0.3,12.3,0.0,19
27,2,23,0,0,0.5,0,7.04,3.7,2.6,3.3,0.5,1.2,37.2,0.0,20
29,0,7,2,1,0.7,0,6.52,0.4,0.3,0.8,0.5,0.6,19.3,0.1,5
31,0,18,4,2,2.6,0,6.66,0.7,0.2,1.1,0.6,0.2,23.1,0.3,19
25,0,33,11,8,2.4,5,7.5,0.7,0.5,0.2,2.7,2.6,38.1,0.3,5
20,0,0,0,0,0.0,0,6.01,1.0,0.0,0.0,0.0,0.0,2.0,0.0,19
30,0,32,6,10,1.1,7,7.57,3.0,2.0,1.6,1.5,1.7,38.5,0.0,2
26,0,26,6,4,2.0,1,6.86,0.7,1.1,1.5,1.0,0.7,29.6,0.1,19
35,0,12,4,2,1.3,0,6.49,0.4,0.3,0.5,0.7,0.3,22.7,0.0,9
22,0,22,4,3,1.1,3,7.27,1.2,1.6,0.3,1.8,2.0,27.8,0.1,4
28,1,25,1,3,1.0,0,7.01,2.2,1.2,1.3,0.5,1.8,39.7,0.0,2
36,3,32,0,0,0.0,1,6.44,0.0,0.1,0.9,0.0,0.0,26.8,0.0,11
26,1,25,4,10,1.4,1,7.57,1.5,1.3,0.7,2.4,1.1,71.0,0.2,1
24,1,9,1,0,1.0,1,6.64,2.1,0.6,0.4,0.3,0.7,20.9,0.0,12
20,1,5,0,0,0.5,0,6.36,0.8,0.4,0.6,0.4,0.4,25.4,0.0,6
31,0,4,2,0,1.0,0,6.35,0.1,0.3,0.7,0.5,0.2,11.6,0.3,1
29,0,14,5,5,2.9,1,7.07,1.3,0.5,0.2,2.0,0.9,26.9,0.2,14
22,2,11,0,0,0.2,0,6.84,1.2,0.6,1.7,0.6,1.8,36.3,0.0,9
29,2,18,0,0,0.2,0,6.44,1.0,2.3,4.7,0.3,0.1,31.4,0.0,20
27,3,11,1,0,0.1,0,6.51,0.0,0.0,1.7,0.0,0.0,33.5,0.0,20
28,1,12,3,1,1.9,1,6.69,1.4,0.8,0.2,0.7,1.5,24.0,0.1,17
26,1,0,0,0,0.0,0,6.02,0.0,0.0,0.0,0.7,0.0,4.7,0.0,12
25,0,9,0,0,1.0,0,5.96,0.4,0.2,0.2,0.2,0.5,11.6,0.0,17
23,1,11,0,0,0.5,1,6.77,1.9,1.5,0.3,0.5,0.8,49.5,0.1,4
27,0,3,2,0,2.5,0,6.69,0.8,0.0,0.5,1.0,0.3,16.5,0.0,17
30,1,22,0,0,0.5,0,6.94,4.2,2.9,2.0,0.3,0.6,39.7,0.0,16
29,0,9,2,1,1.9,0,6.47,0.2,0.1,0.7,0.3,0.1,13.4,0.0,14
24,1,0,0,0,0.0,0,6.06,0.0,0.0,0.3,0.0,0.0,1.7,0.0,6
31,1,35,1,9,0.6,1,7.48,3.0,2.3,0.9,1.8,0.1,78.0,0.2,1
29,1,16,0,4,0.6,1,6.94,0.8,1.4,2.3,1.9,0.2,37.6,0.0,14
28,0,24,4,1,1.0,0,6.58,0.9,0.5,0.1,0.8,1.6,18.4,0.0,15
24,2,36,0,1,0.2,3,7.39,2.9,3.3,10.6,0.2,0.1,36.6,0.1,14
30,1,16,1,3,0.3,0,6.78,1.5,1.9,1.8,0.3,0.4,31.6,0.0,2
25,1,32,4,9,2.0,2,7.21,0.9,1.4,0.5,1.6,1.5,31.9,0.4,4
28,2,20,0,0,0.6,2,7.39,1.8,3.4,8.3,0.2,0.4,44.7,0.0,5
26,0,32,7,10,2.1,2,7.18,1.1,1.3,0.7,2.3,1.0,35.8,0.3,8
29,1,24,0,1,0.9,0,6.39,2.5,0.8,0.8,0.4,0.1,26.3,0.0,18
26,0,26,1,1,1.0,1,6.69,1.9,0.5,0.2,1.2,1.1,36.2,0.2,15
26,1,25,1,0,0.4,1,6.76,2.4,2.3,2.8,0.5,0.5,37.0,0.0,18
33,2,19,1,0,0.6,0,7.04,2.0,4.1,3.8,0.2,0.0,39.4,0.0,4
25,1,30,4,1,0.5,0,6.89,1.9,2.7,3.1,0.3,0.1,41.8,0.0,15
30,1,9,2,0,1.5,0,6.68,0.5,0.5,0.7,1.3,0.8,21.3,0.3,17
34,3,17,0,0,0.0,1,6.72,0.0,0.0,0.3,0.0,0.0,23.1,0.0,5
25,0,19,5,1,1.5,2,6.5,1.0,0.5,0.7,0.6,0.5,15.1,0.0,16
33,1,15,2,1,0.8,0,6.5,1.7,1.0,1.0,0.5,0.1,20.8,0.0,18
28,1,27,3,5,1.1,4,7.13,2.3,1.9,1.4,0.5,0.3,53.6,0.0,2
28,1,33,5,3,1.3,0,7.06,1.9,1.8,2.6,0.8,0.2,30.1,0.1,6
21,1,3,0,0,0.4,0,6.34,0.9,0.4,0.1,0.8,0.3,9.9,0.0,18
23,2,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11
25,2,22,0,0,0.4,0,6.85,1.9,2.1,4.8,0.3,0.3,55.1,0.0,16
25,1,8,1,2,0.9,0,7.08,1.6,0.2,0.2,1.1,3.0,21.3,0.1,7
26,0,11,1,1,1.1,0,6.37,0.3,0.1,0.6,0.4,0.4,12.6,0.0,13
30,2,33,1,0,0.1,1,7.12,2.9,2.3,8.2,0.1,0.2,28.5,0.0,18
33,1,26,1,0,0.6,1,7.06,2.1,2.8,2.0,1.0,0.2,70.7,0.0,7
28,1,22,3,2,2.0,0,6.59,1.2,0.8,0.4,1.3,0.4,28.1,0.0,13
26,3,38,0,0,0.0,6,6.93,0.1,0.0,1.3,0.0,0.0,18.8,0.0,7
22,3,3,0,0,0.0,0,6.97,0.0,0.0,1.3,0.0,0.0,32.7,0.0,9
20,1,4,1,0,0.9,1,6.65,1.0,0.9,0.4,0.4,1.9,20.7,0.0,10
25,2,1,0,0,0.0,0,6.08,0.8,0.5,0.5,0.8,0.3,12.3,0.0,9
24,2,1,0,0,0.0,0,7.36,3.0,5.0,2.0,0.0,2.0,31.0,0.0,16
31,2,30,3,1,1.0,1,7.23,1.6,2.5,4.4,0.2,0.4,40.2,0.0,3
25,1,22,4,3,1.1,1,6.77,2.2,0.9,0.6,1.0,1.3,25.9,0.0,15
27,1,22,2,0,0.9,0,7.03,2.7,2.1,3.2,0.5,0.6,37.4,0.1,17
27,1,31,4,1,1.0,0,6.81,1.6,1.3,0.5,1.1,0.5,43.6,0.4,11
31,1,20,3,5,1.3,0,6.62,0.8,1.1,0.4,1.0,0.3,14.1,0.0,10
30,0,15,4,6,1.3,2,7.28,1.3,0.9,0.5,1.9,1.5,35.9,0.0,1
32,3,38,0,0,0.0,5,6.84,0.1,0.0,1.0,0.0,0.0,23.9,0.0,19
28,1,10,0,0,0.6,0,6.71,3.2,2.4,1.7,0.6,0.5,33.9,0.0,17
25,0,9,1,1,1.9,0,6.41,0.5,0.1,0.2,0.8,0.7,15.2,0.0,18
25,1,24,0,2,0.9,0,6.91,2.6,1.6,2.8,0.9,0.8,34.5,0.0,5
25,0,32,9,6,2.5,4,7.24,1.9,0.3,0.6,1.2,2.3,43.3,0.3,7
23,0,3,1,0,0.3,0,6.81,0.3,0.0,2.7,0.7,0.0,14.7,0.0,2
31,0,32,20,7,2.2,4,7.06,0.5,0.4,0.1,1.1,0.8,23.4,0.1,3
29,2,31,1,0,0.3,0,6.93,2.3,1.5,2.1,0.3,0.4,41.0,0.0,6
23,1,34,6,4,0.9,1,7.34,3.2,2.2,2.5,0.7,0.9,43.0,0.0,3
28,2,4,1,0,0.7,0,6.44,2.1,3.1,3.6,0.1,0.0,27.1,0.0,18
31,0,14,4,0,0.9,1,6.46,0.3,0.1,0.4,0.3,0.3,9.9,0.0,4
25,0,2,0,0,1.3,0,6.48,0.6,0.1,0.4,0.9,0.8,13.0,0.3,1
20,2,0,0,0,0.0,0,6.12,0.0,0.5,0.0,0.0,0.0,1.0,0.0,8
30,3,2,0,0,0.0,0,6.04,0.0,0.0,1.5,0.0,0.0,43.5,0.0,4
22,2,7,0,0,0.0,0,6.66,0.6,1.7,5.7,0.7,0.3,25.7,0.0,16
28,0,4,1,0,0.5,0,6.2,0.3,0.1,0.4,0.2,0.2,4.0,0.0,14
25,3,19,0,0,0.0,0,6.67,0.1,0.0,0.9,0.1,0.1,21.7,0.0,18
26,1,14,2,0,0.8,0,6.41,1.4,0.8,0.6,0.4,0.4,20.7,0.0,13
29,0,2,0,0,1.8,0,6.31,0.4,0.0,0.0,0.4,0.6,17.4,0.2,6
19,0,0,0,0,0.0,0,6.11,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1
28,0,17,2,4,2.2,2,6.96,2.1,0.9,0.4,1.3,1.6,17.6,0.1,20
33,1,5,1,0,0.8,0,6.39,0.8,0.4,0.1,0.6,0.1,13.6,0.0,12
29,1,0,0,0,0.0,0,6.13,0.7,0.4,0.0,0.1,0.1,6.1,0.0,14
23,1,15,1,1,2.0,1,6.88,1.7,1.2,0.4,0.5,2.4,23.0,0.0,12
24,1,19,1,2,1.0,1,7.07,2.9,2.0,3.5,0.6,1.2,30.7,0.0,17
35,2,7,0,0,0.5,0,6.48,2.5,1.0,1.1,0.5,0.5,19.6,0.0,13
25,3,17,0,0,0.0,0,6.46,0.0,0.0,0.6,0.0,0.0,22.8,0.0,3
27,3,15,0,0,0.0,0,6.67,0.0,0.1,0.7,0.0,0.0,16.1,0.0,18
19,0,0,0,0,1.0,0,6.15,1.0,0.0,0.0,0.0,0.0,5.0,0.0,8
31,1,0,0,0,0.0,0,6.17,0.5,0.0,0.0,0.5,0.0,10.5,0.0,4
27,0,27,11,3,2.5,2,7.05,1.2,0.6,0.2,1.0,1.7,15.4,0.2,4
26,3,37,0,0,0.0,0,6.82,0.0,0.0,0.7,0.0,0.0,23.3,0.0,15
32,0,25,7,4,1.5,1,6.85,0.5,1.0,0.4,0.9,1.2,22.7,0.0,6
33,1,11,1,0,0.5,1,6.51,1.5,0.8,1.1,0.4,0.9,27.3,0.0,12
19,0,1,1,1,1.2,0,6.41,0.2,0.2,0.0,0.3,0.5,3.0,0.0,16
20,0,23,1,3,1.9,2,6.84,1.6,0.9,0.4,1.0,1.7,20.4,0.1,18
27,3,1,0,0,0.0,0,7.16,0.0,0.0,2.0,0.0,0.0,33.0,0.0,1
28,1,8,0,0,0.6,0,6.51,1.7,1.2,0.9,0.2,0.4,28.5,0.0,10
34,2,16,0,0,0.4,1,6.87,1.4,2.4,5.8,0.3,0.3,42.9,0.0,11
17,1,0,0,0,0.0,0,6.11,0.0,1.0,0.0,0.0,0.0,6.0,0.0,20
19,1,0,0,0,0.0,0,6.09,0.0,0.0,0.0,0.3,0.0,2.3,0.0,2
31,0,24,8,3,2.2,0,6.78,0.7,0.2,0.2,0.9,0.4,19.0,0.0,8
32,3,3,0,0,0.0,0,6.62,0.3,0.0,2.0,0.0,0.0,20.0,0.0,5
21,1,19,2,1,1.1,0,6.59,1.5,0.8,0.7,0.5,1.2,14.8,0.0,18
34,2,28,0,0,0.6,0,6.73,2.0,2.2,3.8,0.3,0.2,31.1,0.0,20
27,0,21,7,4,1.5,0,6.81,1.4,0.4,1.2,0.8,0.6,19.8,0.1,13
30,2,36,7,1,0.4,2,7.46,1.4,1.7,11.4,0.2,0.3,48.9,0.0,2
33,3,33,0,0,0.0,1,6.71,0.0,0.0,0.6,0.0,0.1,15.0,0.0,6
23,0,0,0,0,0.7,0,5.97,0.0,0.0,0.0,0.3,0.3,7.7,0.0,1
32,3,5,0,0,0.0,0,6.86,0.0,0.0,1.0,0.0,0.0,25.5,0.0,5
26,0,33,6,15,2.4,5,7.5,1.3,1.0,0.3,2.9,1.1,56.1,0.5,1
28,1,15,1,3,0.8,1,6.63,1.4,0.4,0.2,1.0,1.1,28.2,0.1,3
20,1,34,0,0,0.6,0,6.87,1.6,1.9,4.1,0.2,0.3,52.4,0.0,14
30,1,10,0,1,0.2,1,6.71,1.7,1.1,1.1,0.6,0.1,38.9,0.1,8
25,2,18,0,0,0.1,0,6.5,1.5,1.3,6.1,0.2,0.2,27.8,0.0,19
31,0,22,10,3,2.0,2,6.99,0.8,0.8,1.5,0.5,0.5,20.6,0.0,6
27,0,12,8,3,2.3,4,7.0,0.6,0.1,0.1,1.4,1.4,26.3,0.1,3
30,2,19,3,1,0.9,0,6.75,0.7,1.3,4.4,0.3,0.1,26.3,0.0,14
32,1,14,1,1,0.3,0,6.83,2.8,2.9,2.1,0.3,0.0,30.0,0.0,10
31,1,24,0,1,0.1,1,6.65,1.6,1.3,3.6,0.1,0.1,45.8,0.0,11
28,2,1,0,0,0.0,0,6.14,0.8,0.5,1.0,0.0,0.0,14.5,0.0,17
25,3,1,0,0,0.0,0,8.18,0.0,0.0,1.0,0.0,0.0,30.0,0.0,10
29,3,34,0,0,0.0,0,6.5,0.0,0.0,1.1,0.0,0.0,33.4,0.0,8
31,1,5,0,0,0.4,0,6.24,0.4,0.8,1.4,0.0,0.6,13.4,0.0,15
29,1,20,2,6,1.4,3,6.87,1.5,1.0,0.7,1.8,1.5,49.2,0.1,20
30,0,22,7,4,2.4,3,6.94,0.9,0.7,1.0,1.1,0.3,26.4,0.2,5
26,0,18,3,3,2.3,1,7.44,1.6,1.6,0.6,2.7,2.6,44.2,0.2,9
30,0,3,0,0,2.7,0,6.75,0.0,0.3,0.0,1.3,1.7,22.3,0.0,17
26,0,1,1,1,2.3,0,6.91,0.3,0.0,0.0,1.0,0.7,17.3,0.0,4
30,2,32,0,0,0.2,2,7.04,2.7,5.2,3.3,0.3,0.1,33.0,0.0,16
24,1,35,0,0,0.4,0,6.59,1.6,1.1,1.1,0.2,1.5,35.3,0.0,19
22,0,5,2,0,1.3,0,6.29,0.3,0.2,0.4,0.4,0.1,8.8,0.0,13
32,1,12,2,2,0.3,0,6.67,1.3,1.0,0.3,0.7,0.3,34.0,0.3,5
33,2,22,1,0,0.6,0,6.58,1.4,1.2,3.1,0.3,0.4,45.3,0.0,14
19,2,1,0,0,0.3,0,6.08,0.8,0.5,1.5,0.0,0.0,11.8,0.0,9
21,1,2,0,0,0.3,0,6.18,1.8,0.0,1.5,0.0,0.0,38.3,0.0,16
23,0,16,5,1,2.0,0,7.11,1.2,0.6,0.5,1.5,2.2,20.0,0.1,18
34,1,24,3,3,0.8,0,6.59,1.5,1.3,0.9,0.7,0.6,30.9,0.0,13
27,2,6,0,0,0.1,0,6.97,2.0,2.1,5.6,0.1,0.0,28.1,0.0,3
29,0,3,0,1,1.0,0,6.53,0.0,0.0,1.0,0.4,0.6,12.2,0.0,8
22,2,5,0,2,0.3,0,6.48,0.8,0.6,0.8,0.4,0.3,14.2,0.0,4
28,1,15,0,0,0.6,0,6.6,1.7,0.8,0.7,0.4,0.6,36.2,0.0,13
31,3,27,0,0,0.0,1,6.74,0.0,0.1,0.6,0.0,0.0,25.5,0.0,11
23,0,6,0,0,1.3,0,6.12,0.6,0.1,0.3,0.2,0.4,6.4,0.0,15
26,1,12,2,7,0.9,0,6.82,1.3,0.3,0.5,1.3,0.8,19.0,0.1,1
20,1,2,0,0,0.3,0,7.19,2.0,3.3,2.7,0.3,0.0,37.7,0.0,2
26,2,12,0,0,0.3,1,6.68,1.4,1.3,6.2,0.4,0.0,39.0,0.0,9
24,0,8,4,1,1.3,0,6.42,0.2,0.3,0.1,0.5,0.3,10.3,0.1,19
19,0,16,3,1,0.9,0,6.4,0.7,0.4,0.3,0.5,0.9,13.0,0.0,14
32,1,0,0,0,0.0,0,6.15,0.7,0.5,0.7,0.0,0.0,8.5,0.0,8
25,0,32,26,3,5.7,5,7.91,0.7,0.4,0.3,1.8,1.3,40.1,0.4,2
31,1,34,6,3,0.6,7,7.37,3.2,2.9,1.4,0.8,0.6,80.9,0.2,4
24,2,34,3,0,0.5,4,7.48,3.6,4.5,7.9,0.1,0.1,34.7,0.0,4
31,2,24,0,1,0.1,1,6.86,2.3,2.8,3.9,0.3,0.1,29.6,0.0,18
19,1,1,1,0,1.0,0,6.74,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6
27,3,2,0,0,0.0,0,7.44,0.0,0.5,0.0,0.0,0.0,22.0,0.0,19
26,1,27,0,4,1.1,1,6.86,1.9,1.6,1.4,0.9,1.1,29.5,0.0,11
31,2,17,0,1,0.3,0,6.72,2.0,1.1,3.1,0.4,0.7,25.7,0.0,12
20,1,0,0,0,0.0,0,6.27,2.0,0.0,0.0,0.0,0.0,6.0,0.0,15
32,1,36,22,14,3.9,2,7.95,2.1,1.0,1.2,3.2,0.4,53.4,0.6,1
28,0,16,4,5,1.5,1,6.67,0.3,0.2,0.2,0.7,0.9,12.7,0.1,13
28,2,3,0,0,1.0,1,7.02,0.7,2.7,7.7,0.0,0.7,52.0,0.0,8
24,2,3,0,0,0.3,0,6.38,2.0,1.3,1.3,0.3,0.0,58.7,0.0,18
27,3,6,0,0,0.0,2,7.35,0.0,0.0,0.3,0.0,0.0,21.7,0.0,10
29,0,7,3,3,1.3,0,6.64,0.6,0.0,0.8,1.0,0.3,13.0,0.0,13
29,2,34,8,0,0.7,2,6.9,2.4,1.4,4.9,0.1,0.0,32.3,0.0,12
30,1,38,0,0,0.6,0,6.94,2.8,0.9,2.0,0.7,1.1,62.7,0.1,9
